"Gene","ShortDescription","GeneSymbol","R2","adj_R2","coef_intercept","coef_SA","coef_JA","coef_SA.JA","FDR_SA","FDR_JA","FDR_SA.JA","Category"
"AT1G33410","SUPPRESSOR OF AUXIN RESISTANCE1","ATNUP160, NUP160, SAR1",0.147056208199263,0.104409018609226,3.01771089694985,-0.142467973809021,0.190881985401888,-0.1553073531091,0.184506019559155,0.0704357047155282,0.46059390683164,"Not_explained"
"AT1G33470","RNA-binding (RRM/RBD/RNP motifs) family protein","",0.0327602563903529,-0.0156017307901295,3.3381550886115,-0.00290939854890587,0.00538810903650828,-0.117776320160254,0.981534704060441,0.964942783490445,0.579230711892152,"Not_explained"
"AT1G33490","","",0.437339185861575,0.409206145154654,4.66395670458065,0.371237843271248,0.372520593131764,0.004189583707596,6.12084434089608e-05,6.07705956197066e-05,0.991078490760025,"SA↑JA↑"
"AT1G33520","D111/G-patch domain-containing protein","MOS2",0.191584670707329,0.151163904242695,3.02957924757329,-0.193000422801999,0.114862676872122,0.196405110028012,0.0390197736079659,0.236734367225714,0.247180091388052,"SA↓"
"AT1G33560","Disease resistance protein (CC-NBS-LRR class) family","ADR1",0.100337631258818,0.055354512821759,3.39153382059935,0.251955439788945,0.0275009774161528,-0.0981412469896526,0.0431165347213778,0.849097771514936,0.763379365261862,"SA↑"
"AT1G33590","Leucine-rich repeat (LRR) family protein","",0.750824397808959,0.738365617699407,5.90290841226828,0.0468313918640363,0.600070954712243,-0.0506744822143332,0.411053878981787,3.17127465701832e-17,0.698596028844237,"JA↑"
"AT1G33600","Leucine-rich repeat (LRR) family protein","",0.530191702720935,0.506701287856982,5.24880084741239,0.0729344260039345,0.605975344932804,-0.120176727506307,0.449440800376024,1.50878370004031e-09,0.522383959089715,"JA↑"
"AT1G33610","Leucine-rich repeat (LRR) family protein","",0.113555542326537,0.0692333194428644,2.3738549685524,0.0690350417154687,-0.360680502224285,-0.121062751483463,0.716382438284154,0.0292623256504623,0.788789093026113,"JA↓"
"AT1G33680","KH domain-containing protein","",0.196115508251792,0.155921283664381,4.43518415646414,-0.143636065060536,0.125332440836949,-0.121141995695241,0.039812650650416,0.0756165936056526,0.368926387476678,"SA↓"
"AT1G33780","Protein of unknown function (DUF179)","",0.208592799338002,0.169022439304902,4.29705969973157,-0.18937568348586,0.0968036809353443,-0.00736492362686676,0.0026918134497346,0.135329895169283,0.975693462618264,"SA↓"
"AT1G33790","jacalin lectin family protein","",0.200520335234089,0.160546351995793,3.39186829107116,-0.115028566587825,-0.452939010426872,0.000387072008537005,0.454516156060688,0.0015218771372625,0.999888689859063,"JA↓"
"AT1G33800","Protein of unknown function (DUF579)","AtGXMT1, GXM3, GXMT1",0.193663318715679,0.153346484651463,2.13644450662427,-0.348679915825751,-0.282769237818767,-0.0542517911735309,0.0130124076477712,0.0462613667917279,0.906308177904926,"SA↓JA↓"
"AT1G33810","","",0.78171071657017,0.770796252398678,7.63116176190648,-0.245540081287488,-0.308346890509194,0.0885033000209261,9.8645042328774e-11,3.41613726689202e-14,0.0992334228760638,"SA↓JA↓"
"AT1G33811","GDSL-like Lipase/Acylhydrolase superfamily protein","",0.109940215772246,0.0654372265608578,2.22889116297955,-0.113292542428504,-0.23149378519027,0.0447575910919915,0.345636227648644,0.0429068525087518,0.905766462592043,"JA↓"
"AT1G33960","P-loop containing nucleoside triphosphate hydrolases superfamily protein","AIG1",0.119750223390086,0.0757377345595901,2.8277499789073,-0.119703578786454,-0.512411834488336,-0.0761804139713663,0.628037995847769,0.0200954991117796,0.919702567841823,"JA↓"
"AT1G33970","P-loop containing nucleoside triphosphate hydrolases superfamily protein","",0.0708634425852323,0.0244066147144938,3.80424470755616,-0.0634220214948674,0.0978899775564153,-0.134321758903362,0.557198057301349,0.345997702846386,0.511439483460612,"Not_explained"
"AT1G33980","Smg-4/UPF3 family protein","ATUPF3, UPF3",0.372622474491327,0.341253598215893,4.34938215774474,0.302065572158287,0.18455380186372,-0.0170748057645004,2.65195687693696e-05,0.00857093145522667,0.946083693559534,"SA↑JA↑"
"AT1G33990","methyl esterase 14","ATMES14, MES14",0.300471289673296,0.265494854156961,5.63985868310594,0.16053714211731,-0.103076304844627,-0.0604253527005369,0.000594001506184077,0.0275208641041132,0.543273527996127,"SA↑JA↓"
"AT1G34000","one-helix protein 2","OHP2",0.314749354951643,0.280486822699226,8.16298604673499,0.0267366793603301,-0.115707642158989,0.0220741772023269,0.353387825611477,3.3188597241116e-05,0.755515654752875,"JA↓"
"AT1G34010","","",0.283658933699952,0.247841880384949,2.56874373738338,-0.387774298344656,-0.236591449790597,-0.0683635673798002,0.000528331129787978,0.0346805723133383,0.835723141279891,"SA↓JA↓"
"AT1G34030","Ribosomal protein S13/S18 family","",0.481083855618435,0.455138048399357,8.56956852674484,-0.240581753645827,-0.195937153630454,0.0146948516125828,2.83716750607736e-06,9.20475040376007e-05,0.933392298895287,"SA↓JA↓"
"AT1G34130","staurosporin and temperature sensitive 3-like b","STT3B",0.106473782127071,0.061797471233425,2.82189995291153,0.124366703526503,-0.158918051098879,-0.138112046622288,0.268498475539946,0.151578532957182,0.548645495820444,"Not_explained"
"AT1G34150","Pseudouridine synthase family protein","",0.0161199041660552,-0.0330741006256421,2.53272622848259,0.0543206040083487,-0.0849427452490457,-0.0210604509271633,0.699135903234509,0.525436939154696,0.96408569164293,"Not_explained"
"AT1G34190","NAC domain containing protein 17","anac017, NAC017, RAO2",0.199046937155535,0.158999284013312,4.51322429015319,0.157058552379303,0.153703297264228,-0.0745538416044486,0.0270732853593654,0.0311305516153772,0.652285809578869,"SA↑JA↑"
"AT1G34200","Glyceraldehyde-3-phosphate dehydrogenase-like family protein","",0.077732775688535,0.0316194144729617,2.82023342705974,0.120460545700724,-0.0615656151877491,-0.125231001915535,0.228628521369902,0.560305508794776,0.543364015364762,"Not_explained"
"AT1G34210","somatic embryogenesis receptor-like kinase 2","ATSERK2, SERK2",0.0774589470985733,0.0313318944535019,3.7303214434451,-0.130118922742793,0.0781434622350523,-0.0841867212444993,0.164367198241461,0.426175614882516,0.712408576715551,"Not_explained"
"AT1G34220","Regulator of Vps4 activity in the MVB pathway protein","ISTL1",0.397923456692782,0.367819629527421,3.5666661097365,0.300690794687536,0.468672120143765,0.0450811056863003,0.00402244235321419,1.46251735780177e-05,0.895260157345142,"SA↑JA↑"
"AT1G34245","Putative membrane lipoprotein","EPF2",0.161272485875916,0.119336110169711,2.25674803854834,-0.261699073714721,-0.147234138482167,0.0191216185275907,0.0121818734847883,0.172272960231082,0.962507413726758,"SA↓"
"AT1G34300","lectin protein kinase family protein","",0.0150961560523416,-0.0341490361450414,2.78433769575452,0.00140963014247262,0.0941665468074922,-0.003587545321508,0.992977140978689,0.453474640943298,0.994041182874265,"Not_explained"
"AT1G34320","Protein of unknown function (DUF668)","PSI1",0.0212496513982221,-0.0276878660318669,2.79998780483149,-0.0329710621221737,-0.0114283081267322,-0.0916886461783205,0.781893703531486,0.923884973359616,0.719698917595157,"Not_explained"
"AT1G34350","","TMEM18",0.1058555540706,0.0611483317741296,3.05466265804037,-0.243257322138776,0.0188791203759446,-0.0425602187791577,0.0269289189945522,0.884276150396576,0.905766462592043,"SA↓"
"AT1G34360","translation initiation factor 3 (IF-3) family protein","AtIF3-1, AtINFC-1",0.0389082471752323,-0.00914634046600615,2.12909145822393,-0.135687891549719,0.0508239976427433,-0.037443897071698,0.249614100893674,0.689736270268686,0.924754255769967,"Not_explained"
"AT1G34370","C2H2 and C2HC zinc fingers superfamily protein","AtSTOP1, STOP1",0.422398404775513,0.393518325014289,5.66125063187455,0.318010843747628,0.153861951705433,-0.0377690740475197,1.71469318284637e-06,0.0153309051516819,0.84183527738194,"SA↑JA↑"
"AT1G34380","5'-3' exonuclease family protein","OEX2",0.164896564743933,0.12314139298113,2.62288853420339,0.121495492296098,-0.180315284826027,-0.184589470003479,0.229894955753301,0.0679673393415252,0.31644791356834,"Not_explained"
"AT1G34418","other RNA","sORF15",0.0701634202324087,0.0236715912440291,5.83705857126522,-0.0251866577697584,-0.0136667766791707,-0.0762973509270339,0.617181207250692,0.793023562487284,0.381332028348554,"Not_explained"
"AT1G34430","2-oxoacid dehydrogenases acyltransferase family protein","EMB3003",0.0634494399537601,0.0166219119514481,5.06621081140831,0.0234099456261287,0.0802804675625833,-0.0252459574255154,0.689197876926446,0.125134309893483,0.874863814692083,"Not_explained"
"AT1G34470","Protein of unknown function (DUF803)","ENOR3L5",0.00419402051529654,-0.0455962784589388,2.23754038050621,0.0424671013506821,-0.0296522550702263,-0.00483140505049621,0.767250968963548,0.835572604772598,0.992180982413409,"Not_explained"
"AT1G34550","Protein of unknown function (DUF616)","EMB2756",0.0808056283517383,0.0348459097693251,2.61397037886243,-0.19476281212211,0.106326717331278,-0.0891948596774371,0.119959732099185,0.421467016257992,0.793604549260758,"Not_explained"
"AT1G34570","Essential protein Yae1, N-terminal","",0.400356409013443,0.370374229464115,4.22650587648047,-0.198721737024413,-0.521305235577557,-0.164730752737284,0.0697734677750821,4.1645933985726e-06,0.448142137981145,"JA↓"
"AT1G34630","","",0.17473181488635,0.133468405630667,2.77077422770072,0.370426502605369,0.259569542682124,-0.0624546198813734,0.0141725857472728,0.0918403321600471,0.901794475564992,"SA↑"
"AT1G34640","peptidases","",0.420834014586653,0.391875715315986,1.94786736360399,-0.245475597872055,-0.63542825590612,-0.0691212861035012,0.0461499448040182,9.30723080769995e-07,0.852319546280537,"SA↓JA↓"
"AT1G34750","Protein phosphatase 2C family protein","CIPP1",0.451382133473617,0.423951240147298,3.13025289884973,0.603330046151565,-0.210212489183345,-0.0883721521245018,2.03393277039694e-07,0.0548971189687384,0.75511917893709,"SA↑"
"AT1G34770","","NSE3",0.0730062242553288,0.0266565354680953,3.09351142353917,-0.133662859854303,0.0100541399855885,-0.134997130916854,0.209692295863618,0.934291794606263,0.538751501688205,"Not_explained"
"AT1G34780","APR-like 4","APRL4, ATAPRL4",0.0253838754145803,-0.0233469308146907,2.71260253056348,0.0972217124589315,-0.0466074332711759,-0.0596184037086597,0.438153306621715,0.72362541777485,0.868441892163495,"Not_explained"
"AT1G35160","GF14 protein phi chain","14-3-3PHI, GF14 PHI, GRF4",0.21971421173368,0.180699922320363,6.14295923368392,0.0180350661724825,0.122759424962104,-0.0868462124408454,0.719357867016902,0.00473295980760708,0.283574410864241,"JA↑"
"AT1G35190","2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein","",0.319390117005524,0.2853596228558,3.78898550405828,0.180030264905549,0.349985861769816,0.0180247282043117,0.0409191881715816,8.9443161723889e-05,0.95719787117619,"SA↑JA↑"
"AT1G35230","arabinogalactan protein 5","AGP5",0.206810700598837,0.167151235628779,2.22766578152498,0.380461159002636,-0.295338749774057,-0.0260754338187481,0.00808966932032421,0.0418671627385059,0.962807875003472,"SA↑JA↓"
"AT1G35260","MLP-like protein 165","MLP165",0.527477566872688,0.503851445216322,4.85090038977319,-0.0307302329328935,0.523539195096376,-0.336957004009342,0.770863965778075,7.12356831718565e-08,0.0116313166952209,"JA↑SA:JA↓"
"AT1G35320","","",0.31669333175333,0.282527998340996,4.22555833534408,-0.382128343333855,-0.0935586761419842,-0.104754884334489,4.05906044926842e-05,0.333064962950205,0.611167358214041,"SA↓"
"AT1G35340","ATP-dependent protease La (LON) domain protein","",0.179940425954857,0.138937447252599,4.62918738909714,-0.138555755883015,-0.128535426332094,0.0159558717505147,0.0250531746584734,0.0387111141497194,0.943820647197108,"SA↓JA↓"
"AT1G35350","EXS (ERD1/XPR1/SYG1) family protein","",0.0647805129114277,0.0180195385569991,2.31966367202835,-0.164415410210793,0.0821661343419089,-0.070758133100808,0.159964276172223,0.507495948953378,0.833208023121814,"Not_explained"
"AT1G35420","alpha/beta-Hydrolases superfamily protein","",0.247840100935644,0.210232105982426,4.85464459663663,-0.190520287808702,-0.0814834270825174,-0.0241513522100382,0.000620037501730865,0.15303526490244,0.892500621687462,"SA↓"
"AT1G35430","","",0.0697923209618885,0.0232819370099828,3.62001432874213,-0.0506201670461232,-0.119572670032383,0.011586134772256,0.524564072557125,0.106349755465689,0.967282198824689,"Not_explained"
"AT1G35460","basic helix-loop-helix (bHLH) DNA-binding superfamily protein","CFLAP2, FBH1",0.237503286923699,0.199378451269884,3.13776345240027,-0.347608586216012,-0.103715463068939,0.0540803099824836,0.000556208737581316,0.328680392402393,0.861545246461073,"SA↓"
"AT1G35470","SPla/RYanodine receptor (SPRY) domain-containing protein","RanBPM",0.0765768773179506,0.0304057211838481,3.2142146601584,0.154302474460607,0.193290736606655,0.0407861267982583,0.26447563034929,0.157243390433942,0.931229541141222,"Not_explained"
"AT1G35516","myb-like transcription factor family protein","",0.321151210126931,0.287208770633278,5.30093122806085,0.275648976494343,0.0150772537904304,-0.0641294517851305,1.95853811361408e-05,0.83707918444526,0.666905917898982,"SA↑"
"AT1G35560","TCP family transcription factor ","AtTCP23, TCP23",0.321822637357403,0.287913769225273,3.14171496511804,-0.417283336381259,-0.216155422534187,-0.0800364887037169,9.77426968024664e-05,0.0420156959796293,0.778893744978301,"SA↓JA↓"
"AT1G35580","cytosolic invertase 1","A/N-InvG, CINV1",0.26278679585364,0.225926135646322,6.01301104761108,-0.0173329548166992,0.206163422986051,-0.124805169167138,0.813282763863586,0.000873188162575367,0.274874269646413,"JA↑"
"AT1G35612","transposable element gene","",0.0281570765700477,-0.0204350696014501,2.26401499163949,-0.136065510396018,-0.0341833580677188,-0.0103781621427941,0.303270382301552,0.81552752798068,0.984580314159472,"Not_explained"
"AT1G35620","PDI-like 5-2","ATPDI8, ATPDIL5-2, PDI8, PDIL5-2",0.00503272359395095,-0.0447156402263515,3.0026251438764,-0.0154085170368621,-0.0435771263285454,-0.00596407203321274,0.900747322484373,0.697843468918926,0.988299225890244,"Not_explained"
"AT1G35670","calcium-dependent protein kinase 2","ATCDPK2, ATCPK11, CDPK2, CPK11",0.513932613013228,0.489629243663889,4.45924505023681,0.36427495246931,0.390849908696778,-0.0228460985600153,9.08897784144232e-06,2.54649027147989e-06,0.936265113430608,"SA↑JA↑"
"AT1G35680","Ribosomal protein L21","RPL21C",0.142101294068798,0.0992063587722376,9.14051312961239,-0.0149169301853009,-0.0333010444480618,0.0556436027832689,0.588764256189237,0.193764660383353,0.209918822556163,"Not_explained"
"AT1G35710","Protein kinase family protein with leucine-rich repeat domain","",0.429355579369807,0.400823358338298,2.76753699566818,0.506607496000716,-0.424814209834682,-0.0370234106646463,2.2390075299642e-05,0.000307968204518801,0.927799285482456,"SA↑JA↓"
"AT1G35720","annexin 1","ANN1, ANNAT1, AtANN1, ATOXY5, OXY5",0.555344868418784,0.533112111839723,8.83761673777501,-0.337268028738911,0.216752577292181,-0.171747748088384,1.3214362821655e-07,0.000310942785729551,0.0686717316033221,"SA↓JA↑"
"AT1G35780","","",0.328272473823555,0.294686097514732,3.83938803443128,-0.351407414230027,-0.178983023473638,-0.0378906654800256,6.43167359522124e-05,0.0398290074207908,0.891106485744744,"SA↓JA↓"
"AT1G35910","Haloacid dehalogenase-like hydrolase (HAD) superfamily protein","AtTPPD, TPPD",0.723915148987026,0.710110906436377,2.81965188084103,0.236758278316505,1.05345558089377,-0.131036653661931,0.0207544680575362,1.45933823856675e-15,0.549861498550668,"SA↑JA↑"
"AT1G36050","Endoplasmic reticulum vesicle transporter protein","",0.0842256220651759,0.0384369031684346,3.57205733835969,0.0987768936380366,0.0713220634266124,-0.0524697505504467,0.147733633933886,0.310433396575972,0.765704363147564,"Not_explained"
"AT1G36070","Transducin/WD40 repeat-like superfamily protein","",0.0464473345410992,-0.00123029873184599,2.37305677970425,0.118567630759056,0.114090671077356,-0.083802531518047,0.382461626236438,0.404665187309727,0.819514194178047,"Not_explained"
"AT1G36160","acetyl-CoA carboxylase 1","ACC1, AT-ACC1, EMB22, GK, GSD1, PAS3, SFR3",0.138491326203268,0.0954158925134312,4.14464807344433,0.0218958711321072,0.212075149296612,-0.0253676632597292,0.822308482524605,0.00946438708565782,0.930553075938874,"JA↑"
"AT1G36280","L-Aspartase-like family protein","",0.123742626257656,0.0799297575705386,2.45849671886352,-0.236780830296242,-0.0695270735915719,-0.182421350761822,0.0585391731900481,0.612710227214454,0.467919960174016,"Not_explained"
"AT1G36310","S-adenosyl-L-methionine-dependent methyltransferases superfamily protein","AtTRM9, TRM9",0.105664974735662,0.0609482234724451,4.34347086350793,-0.110447168660152,-0.112410848257057,-0.0208907692952339,0.124712837403232,0.11889901859086,0.93416197749393,"Not_explained"
"AT1G36320","","",0.18323636452196,0.142398182748058,5.85690342062623,0.126819333136064,0.0561525558795346,0.011991176428228,0.00454945368808024,0.228549773613824,0.941725886110438,"SA↑"
"AT1G36370","serine hydroxymethyltransferase 7","MSA1, SHM7",0.471461878086811,0.445034971991151,4.3843721057801,0.178626149441641,0.422704829732953,-0.249297579139675,0.0343837075130491,1.78140715299609e-06,0.0614444076792426,"SA↑JA↑"
"AT1G36380","","",0.0605368636183751,0.0135637067992938,4.81164620582273,-0.0080084278554815,0.085795948405245,-0.0277021563458312,0.904990032965747,0.12265837107116,0.869763876674827,"Not_explained"
"AT1G36390","Co-chaperone GrpE family protein","",0.0744858442409143,0.02821013645296,4.64092658558893,-0.0799728478770807,-0.0572110602154587,-0.0511559380458795,0.192628601858385,0.367161418714407,0.740382038955803,"Not_explained"
"AT1G36622","","",0.113651037391916,0.0693335892615116,3.01167748212191,-0.206618315061143,-0.147794307728124,-0.209039870479921,0.148671372259118,0.31667470756547,0.458247687278319,"Not_explained"
"AT1G36730","Translation initiation factor IF2/IF5","",0.361962120836673,0.330060226878507,5.64851198014893,-0.272614477804019,0.0835548767335657,0.014207104887405,5.64273739042096e-06,0.160649415249064,0.946083693559534,"SA↓"
"AT1G36940","","",0.173559153273216,0.132237110936877,2.91580363375985,-0.0692826689798624,-0.272095198335631,-0.111938435485388,0.529576833396876,0.00684978364560126,0.628669732560893,"JA↓"
"AT1G36980","","",0.312961926840294,0.278610023182308,6.91869786764596,0.15110614744363,0.0266220055266341,-0.0153837092503971,2.36819103478225e-05,0.481935092618785,0.890947728565124,"SA↑"
"AT1G36990","","",0.17517819971938,0.133937109705349,3.24913533880664,-0.194817787244467,0.102636528044154,-0.14688187727287,0.0260257182323485,0.261736823861571,0.386727879139407,"SA↓"
"AT1G37130","nitrate reductase 2","ATNR2, B29, CHL3, NIA2, NIA2-1, NR, NR2",0.28865033974222,0.253082856729331,8.18083477161339,-0.0592162950890453,-0.12954383621936,-0.0891234887149804,0.149886002939414,0.00131128180218289,0.21566963715618,"JA↓"
"AT1G41830","SKU5-similar 6","SKS6, SKS6",0.0646109988054955,0.0178415487457703,2.40482039716142,-0.155177071770298,-0.141610139777818,0.0798338719540182,0.25186406075008,0.302764818764746,0.836424624799754,"Not_explained"
"AT1G41880","Ribosomal protein L35Ae family protein","",0.51053584314083,0.486062635297872,8.35283611286361,-0.245936361943326,-0.256231757681669,-0.0217066966790174,7.88688196455392e-06,3.86981584883113e-06,0.903029857730109,"SA↓JA↓"
"AT1G42430","","ESV1",0.256483171083801,0.219307329637991,2.66213333855004,-0.250307250843251,-0.304611795899447,0.0674280494138539,0.01579142700546,0.0033913072406962,0.822004086693962,"SA↓JA↓"
"AT1G42440","","",0.0530232880349155,0.0056744524366612,3.32798696653504,-0.108482775808005,-0.00232405213656545,0.0883940273805782,0.245571519086107,0.983712209828545,0.684350140395962,"Not_explained"
"AT1G42480","","",0.347893581140786,0.315288260197825,4.97113705710263,-0.274721563857331,-0.235441561963593,-0.143160384094787,0.000744827099988482,0.00375565203117361,0.362512355670042,"SA↓JA↓"
"AT1G42540","glutamate receptor 3.3","ATGLR3.3, GLR3.3",0.285381369601039,0.249650438081091,3.11176063576189,-0.217903526651645,0.335176795677257,0.014139213581003,0.024156083361856,0.000566890296970056,0.969230622965888,"SA↓JA↑"
"AT1G42550","plastid movement impaired1","PMI1",0.0636610818732043,0.0168441359668645,3.94914208177338,-0.023726995093437,0.135830227024271,-0.0445649220092421,0.814191204741989,0.116608544060012,0.865834782003325,"Not_explained"
"AT1G42960","","",0.0394203005390903,-0.00860868443395524,8.30118127036029,0.0297448050202191,0.0139922672572993,-0.0126288104024461,0.282318360461586,0.634281853942696,0.878731423744385,"Not_explained"
"AT1G42970","glyceraldehyde-3-phosphate dehydrogenase B subunit","GAPB",0.292493230946642,0.257117892493974,9.21540384374398,0.131337692142016,-0.0498243481613295,0.0300504783979638,0.000141157913254854,0.155200697227758,0.728607427155293,"SA↑"
"AT1G42990","basic region/leucine zipper motif 60","ATBZIP60, BZIP60, BZIP60",0.677568710888211,0.661447146432622,6.19705471601691,0.734941128251084,0.45931635801176,-0.0182022056144979,1.34705497210613e-11,1.68286286964926e-06,0.958860767454958,"SA↑JA↑"
"AT1G43130","like COV 2","LCV2",0.291605076363987,0.256185330182186,4.01311699650845,0.350412499064757,-0.0330531499680367,-0.00462213961617978,4.11224294823457e-05,0.727889597045755,0.989304337616161,"SA↑"
"AT1G43160","related to AP2 6","RAP2.6",0.723724298962314,0.70991051391043,7.2856697873659,0.54613545996058,1.35936988155352,0.09440636166614,0.000100037326935266,8.3051707366919e-15,0.810793196536247,"SA↑JA↑"
"AT1G43170","ribosomal protein 1","ARP1, emb2207, RP1, RPL3A",0.540878052632758,0.517921955264396,8.83210122289633,-0.204255373651337,-0.0677528137806737,-0.0166637387674652,2.0884272263177e-09,0.0261673525843546,0.85775601315275,"SA↓JA↓"
"AT1G43190","polypyrimidine tract-binding protein 3","PTB3",0.0230193909970219,-0.025829639453127,4.54409953127953,-0.00857141139849952,0.0693872032740484,-0.0162553351016534,0.922835751992114,0.360908885332559,0.95161653754646,"Not_explained"
"AT1G43560","thioredoxin Y2","Aty2, ty2",0.282121787796793,0.246227877186633,7.96990103921688,-0.0840534103105558,-0.0582942155621364,0.0306412577048696,0.00121743503619003,0.0254028902081833,0.597100692211751,"SA↓JA↓"
"AT1G43580","Sphingomyelin synthetase family protein","",0.0452214990143278,-0.00251742603495586,2.83719455885463,0.175258597943968,-0.0592416349217068,-0.0626888620622434,0.215853161136074,0.700079700731239,0.886535995672676,"Not_explained"
"AT1G43670","Inositol monophosphatase family protein","AtcFBP, cyfbp, FBP, FINS1",0.260468951457904,0.223492399030799,6.6915678382263,0.0434008596717708,0.150003548331966,0.0466106258478095,0.324886025408216,0.000383814434752272,0.628837921330834,"JA↑"
"AT1G43690","ubiquitin interaction motif-containing protein","",0.171379306180218,0.129948271489228,3.96400869769646,0.00748579436445324,0.240188878533145,0.0328029338330231,0.941438778280649,0.0031875196464877,0.90408795193631,"JA↑"
"AT1G43700","VIRE2-interacting protein 1","AtVIP1, SUE3, VIP1",0.267731131093814,0.231117687648505,5.15467511162335,0.134003733276342,0.234192988803504,-0.00417280231426803,0.0503712339740738,0.000631595850168371,0.987599799557471,"JA↑"
"AT1G43710","Pyridoxal phosphate (PLP)-dependent transferases superfamily protein","ATSDC1, EMB1075, SDC1",0.175901133937597,0.134696190634477,5.77404732676722,0.13454361386007,0.0782877889981226,-0.082294051247598,0.0203751556615236,0.191649759562182,0.488130086762139,"SA↑"
"AT1G43790","tracheary element differentiation-related 6","TED6",0.033735747527179,-0.0145774650964621,2.74359021307213,-0.0504085063683042,0.0902804745831961,0.0280466721084416,0.605404952866815,0.329633550341026,0.92728734640213,"Not_explained"
"AT1G43860","sequence-specific DNA binding transcription factors","",0.15674290460669,0.114580049837025,5.2964378239804,0.02575111512626,0.139791174199027,0.042194899039545,0.666345098063409,0.00773364154179405,0.757720211054282,"JA↑"
"AT1G43890","RAB GTPASE HOMOLOG B18","ATRAB-C1, ATRAB18, ATRABC1, RAB18, RAB18-1, RABC1",0.493438729497071,0.468110665971924,6.55938823867409,0.269616026954398,0.361017038007666,-0.0235155177905795,0.000135377126440574,9.61407822872202e-07,0.923342595571981,"SA↑JA↑"
"AT1G43900","Protein phosphatase 2C family protein","",0.0736467190587488,0.0273290550116861,4.70834162454026,0.105698713177759,0.045293064853204,-0.00284249477588301,0.0939260322122088,0.503477066152645,0.991078490760025,"Not_explained"
"AT1G43910","P-loop containing nucleoside triphosphate hydrolases superfamily protein","",0.422739670620508,0.393876654151533,5.22087107656971,0.526355993501869,0.0788651401227238,-0.058165996005717,2.44674372953966e-07,0.444071937007279,0.837773221235939,"SA↑"
"AT1G44000","","SGRL",0.474940247849807,0.448687260242297,6.00527366192274,-0.325024998624219,-0.420640888113357,-0.0336726177499055,0.000169142153657639,2.57019178527903e-06,0.905766462592043,"SA↓JA↓"
"AT1G44100","amino acid permease 5","AAP5",0.370521397167468,0.339047467025841,3.23524566105449,-0.484814881324796,-0.0505729223587533,0.0471635131950923,1.99924802699581e-06,0.640348393891176,0.876503254066365,"SA↓"
"AT1G44110","Cyclin A1;1","CYCA1;1",0.347092206811696,0.314446817152281,2.41672964789915,-0.547391703828961,-0.348626814865832,0.0767466865116336,8.07492472449024e-05,0.0108306017127786,0.853080957256163,"SA↓JA↓"
"AT1G44170","aldehyde dehydrogenase 3H1","ALDH3H1, ALDH4",0.331800205809796,0.298390216100285,3.46560112074832,-0.201909212543529,0.414338178251489,0.035222811604868,0.0445942920367253,5.12070158879326e-05,0.917339257534617,"SA↓JA↑"
"AT1G44350","IAA-leucine resistant (ILR)-like gene 6","ILL6",0.829483057617497,0.820957210498372,4.18710052653058,0.151696668589133,1.38676796319854,0.0710968077447675,0.123595590907604,1.08238896537037e-21,0.788224807205254,"JA↑"
"AT1G44446","Pheophorbide a oxygenase family protein with Rieske [2Fe-2S] domain","ATCAO, CAO, CH1",0.16585155389666,0.124144131591493,4.81385737480099,0.00406610975013363,-0.159358017959562,-0.165910050031907,0.968060868666286,0.0435859574619463,0.24473507948758,"JA↓"
"AT1G44575","Chlorophyll A-B binding family protein","CP22, NPQ4, PSBS",0.232694103462423,0.194328808635544,8.90736269502687,0.060075446741873,-0.0900000202365646,0.00526720726407496,0.0463214003845995,0.00275089015749405,0.963098671525904,"SA↑JA↓"
"AT1G44608","","",0.212810416526109,0.173450937352415,3.16911386142753,0.392544166920166,0.14457548739241,0.00646843649952684,0.00138821390458821,0.260139825706416,0.989775638201095,"SA↑"
"AT1G44750","purine permease 11","ATPUP11, PUP11",0.0430941601395518,-0.00475113185347054,2.99273908515196,-0.0637332256728544,-0.0985369328825855,-0.0396878250720404,0.512826058915403,0.29263274109821,0.890440822652804,"Not_explained"
"AT1G44760","Adenine nucleotide alpha hydrolases-like superfamily protein","",0.334582687273272,0.301311821636936,4.47769904107995,-0.160766421005986,-0.349054472128678,-0.187195120650208,0.0837855381997313,0.000177514967617859,0.272665354569693,"JA↓"
"AT1G44770","","",0.129024549909155,0.0854757774046127,4.6915200221171,0.140326055378873,0.0850385441327039,0.0480683772960408,0.0389556203837013,0.227078167150544,0.800689737281763,"SA↑"
"AT1G44780","","",0.208530607050952,0.1689571374035,2.31189064303467,-0.263871605484934,-0.303356633009772,-0.02904431551386,0.0278361567544999,0.0114134500200769,0.946319447721751,"SA↓JA↓"
"AT1G44790","ChaC-like family protein","",0.353000811920225,0.320650852516236,5.91409717942472,-0.104898235761071,0.250985790985359,-0.0867111681750756,0.0783333413377371,3.28549232780628e-05,0.466595022950503,"JA↑"
"AT1G44800","nodulin MtN21 /EamA-like transporter family protein","SIAR1, UMAMIT18",0.444520997341295,0.41674704720836,3.15027089344138,0.210325429105745,0.637600473359186,-0.149083688033094,0.0759314957714515,3.40120769714973e-07,0.554162592968893,"JA↑"
"AT1G44810","DNA-binding storekeeper protein-related transcriptional regulator","GPL4",0.245703755264086,0.20798894302729,4.05862383410734,-0.188087002704517,-0.142499860595145,-0.0347707051139862,0.00310722970990196,0.0260291279611302,0.859053487431964,"SA↓JA↓"
